timestamp,value
1651487820000,76.623375
1651487880000,73.333336
1651487940000,78.666664
1651488000000,73.611115
1651488060000,78.04878
1651488120000,72.60274
1651488180000,79.166664
1651488240000,75.36232
1651488300000,76.25
1651488360000,75.0
1651488420000,76.82927
1651488480000,77.333336
1651488540000,79.56989
1651488600000,71.666664
1651488660000,77.906975
1651488720000,74.60317
1651488780000,76.25
1651488840000,75.0
1651488900000,75.55556
1651488960000,76.623375
1651489020000,78.48101
1651489080000,75.29412
1651489140000,77.77778
1651489200000,78.08219
1651489260000,78.08219
1651489320000,76.0
1651489380000,77.5
1651489440000,74.64789
1651489500000,76.712326
1651489560000,76.388885
1651489620000,75.0
1651489680000,78.16092
1651489740000,75.71429
1651489800000,77.5
1651489860000,76.056335
1651489920000,75.64103
1651489980000,74.60317
1651490040000,77.5
1651490100000,76.1194
1651490160000,78.16092
1651490220000,70.491806
1651490280000,79.268295
1651490340000,73.52941
1651490400000,75.60976
1651490460000,75.34247
1651490520000,75.0
1651490580000,77.63158
1651490640000,76.31579
1651490700000,77.21519
1651490760000,76.388885
1651490820000,77.63158
1651490880000,75.29412
1651490940000,79.166664
1651491000000,72.94118
1651491060000,78.48101
1651491120000,75.94936
1651491180000,77.02702
1651491240000,75.0
1651491300000,76.623375
1651491360000,75.0
1651491420000,77.94118
1651491480000,76.25
1651491540000,76.47059
1651491600000,75.675674
1651491660000,75.64103
1651491720000,77.21519
1651491780000,80.55556
1651491840000,73.333336
1651491900000,80.24691
1651491960000,69.117645
1651492020000,79.012344
1651492080000,73.333336
1651492140000,76.54321
1651492200000,79.10448
1651492260000,75.268814
1651492320000,77.46479
1651492380000,75.5814
1651492440000,77.14286
1651492500000,77.77778
1651492560000,79.10448
1651492620000,73.56322
1651492680000,75.32468
1651492740000,78.08219
1651492800000,78.48101
1651492860000,78.48101
1651492920000,76.92308
1651492980000,77.14286
1651493040000,74.666664
1651493100000,77.92208
1651493160000,75.32468
1651493220000,79.22078
1651493280000,73.68421
1651493340000,77.77778
1651493400000,76.92308
1651493460000,77.61194
1651493520000,75.0
1651493580000,78.04878
1651493640000,75.36232
1651493700000,76.190475
1651493760000,77.94118
1651493820000,75.90362
1651493880000,77.02702
1651493940000,73.49397
1651494000000,78.20513
1651494060000,76.54321
1651494120000,73.333336
1651494180000,76.190475
1651494240000,77.14286
1651494300000,75.0
1651494360000,78.333336
1651494420000,74.117645
1651494480000,77.46479
1651494540000,78.40909
1651494600000,75.38461
1651494660000,78.75
1651494720000,73.07692
1651494780000,76.31579
1651494840000,74.64789
1651494900000,78.20513
1651494960000,75.64103
1651495020000,71.875
1651495080000,78.26087
1651495140000,77.77778
1651495200000,75.5814
1651495260000,75.0
1651495320000,76.74419
1651495380000,72.58064
1651495440000,78.04878
1651495500000,76.056335
1651495560000,76.47059
1651495620000,74.60317
1651495680000,78.02198
1651495740000,75.71429
1651495800000,76.13636
1651495860000,76.5625
1651495920000,74.44444
1651495980000,78.08219
1651496040000,75.60976
1651496100000,75.0
1651496160000,78.666664
1651496220000,75.675674
1651496280000,76.54321
1651496340000,73.91304
1651496400000,75.0
1651496460000,75.0
1651496520000,79.74683
1651496580000,75.0
1651496640000,74.71265
1651496700000,76.81159
1651496760000,75.86207
1651496820000,77.27273
1651496880000,75.71429
1651496940000,76.31579
1651497000000,76.388885
1651497060000,77.92208
1651497120000,75.2809
1651497180000,80.95238
1651497240000,75.2809
1651497300000,75.0
1651497360000,77.77778
1651497420000,74.28571
1651497480000,77.10844
1651497540000,75.0
1651497600000,75.82417
1651497660000,78.68852
1651497720000,72.83951
1651497780000,80.597015
1651497840000,73.56322
1651497900000,79.03226
1651497960000,74.4186
1651498020000,76.81159
1651498080000,77.21519
1651498140000,77.46479
1651498200000,73.809525
1651498260000,80.30303
1651498320000,72.72727
1651498380000,78.26087
1651498440000,74.666664
1651498500000,75.757576
1651498560000,76.712326
1651498620000,76.81159
1651498680000,74.68355
1651498740000,78.125
1651498800000,76.13636
1651498860000,77.63158
1651498920000,75.94936
1651498980000,76.1194
1651499040000,79.77528
1651499100000,75.0
1651499160000,75.64103
1651499220000,76.47059
1651499280000,77.46479
1651499340000,75.5814
1651499400000,77.04918
1651499460000,76.190475
1651499520000,76.666664
1651499580000,75.0
1651499640000,77.77778
1651499700000,74.4186
1651499760000,80.30303
1651499820000,73.809525
1651499880000,77.14286
1651499940000,75.64103
1651500000000,74.39024
1651500060000,74.39024
1651500120000,78.46154
1651500180000,73.333336
1651500240000,77.63158
1651500300000,76.82927
1651500360000,76.92308
1651500420000,77.46479
1651500480000,76.74419
1651500540000,77.94118
1651500600000,77.5
1651500660000,75.94936
1651500720000,73.9726
1651500780000,76.25
1651500840000,77.46479
1651500900000,75.32468
1651500960000,75.0
1651501020000,74.324326
1651501080000,76.92308
1651501140000,75.0
1651501200000,75.29412
1651501260000,76.47059
1651501320000,77.333336
1651501380000,74.666664
1651501440000,80.26316
1651501500000,71.79487
1651501560000,78.57143
1651501620000,74.35897
1651501680000,77.38095
1651501740000,71.42857
1651501800000,77.63158
1651501860000,68.965515
1651501920000,71.014496
1651501980000,70.833336
1651502040000,64.70588
1651502100000,72.58064
1651502160000,65.4321
1651502220000,67.69231
1651502280000,65.97938
1651502340000,64.788734
1651502400000,66.666664
1651502460000,68.91892
1651502520000,64.36781
1651502580000,69.333336
1651502640000,64.55696
1651502700000,69.1358
1651502760000,62.5
1651502820000,72.60274
1651502880000,62.666668
1651502940000,68.91892
1651503000000,64.10256
1651503060000,70.42254
1651503120000,65.38461
1651503180000,67.10526
1651503240000,65.822784
1651503300000,67.46988
1651503360000,67.08861
1651503420000,65.753426
1651503480000,66.666664
1651503540000,67.08861
1651503600000,66.666664
1651503660000,66.666664
1651503720000,66.27907
1651503780000,66.666664
1651503840000,67.10526
1651503900000,65.27778
1651503960000,66.666664
1651504020000,66.666664
1651504080000,66.666664
1651504140000,67.64706
1651504200000,65.822784
1651504260000,67.16418
1651504320000,66.666664
1651504380000,66.666664
1651504440000,67.46988
1651504500000,66.19718
1651504560000,66.666664
1651504620000,67.10526
1651504680000,64.10256
1651504740000,69.333336
1651504800000,63.51351
1651504860000,68.83117
1651504920000,67.045456
1651504980000,65.753426
1651505040000,66.666664
1651505100000,67.1875
1651505160000,66.666664
1651505220000,66.10169
1651505280000,65.06024
1651505340000,68.25397
1651505400000,66.666664
1651505460000,66.21622
1651505520000,67.10526
1651505580000,68.29269
1651505640000,66.666664
1651505700000,65.4321
1651505760000,66.666664
1651505820000,66.17647
1651505880000,67.53247
1651505940000,66.666664
1651506000000,67.14286
1651506060000,65.38461
1651506120000,69.333336
1651506180000,64.63415
1651506240000,67.045456
1651506300000,65.625
1651506360000,66.666664
1651506420000,65.753426
1651506480000,67.07317
1651506540000,67.567566
1651506600000,67.07317
1651506660000,67.10526
1651506720000,66.27907
1651506780000,67.12329
1651506840000,65.4321
1651506900000,68.57143
1651506960000,67.08861
1651507020000,64.10256
1651507080000,68.181816
1651507140000,65.67164
1651507200000,67.5
1651507260000,67.5
1651507320000,67.53247
1651507380000,64.63415
1651507440000,70.42254
1651507500000,62.666668
1651507560000,68.91892
1651507620000,65.822784
1651507680000,67.10526
1651507740000,65.85366
1651507800000,67.5
1651507860000,65.789474
1651507920000,67.16418
1651507980000,66.666664
1651508040000,67.10526
1651508100000,67.05882
1651508160000,66.25
1651508220000,66.666664
1651508280000,66.233765
1651508340000,65.85366
1651508400000,69.84127
1651508460000,66.666664
1651508520000,65.57377
1651508580000,65.90909
1651508640000,70.588234
1651508700000,63.44086
1651508760000,68.57143
1651508820000,66.29214
1651508880000,68.57143
1651508940000,63.855423
1651509000000,68.656715
1651509060000,66.233765
1651509120000,66.666664
1651509180000,64.55696
1651509240000,68.75
1651509300000,66.666664
1651509360000,67.08861
1651509420000,64.47369
1651509480000,70.51282
1651509540000,63.291138
1651509600000,66.666664
1651509660000,66.666664
1651509720000,68.29269
1651509780000,65.333336
1651509840000,67.12329
1651509900000,67.08861
1651509960000,66.21622
1651510020000,66.666664
1651510080000,67.07317
1651510140000,67.07317
1651510200000,65.38461
1651510260000,65.55556
1651510320000,67.64706
1651510380000,69.04762
1651510440000,65.4321
1651510500000,65.38461
1651510560000,68.91892
1651510620000,66.19718
1651510680000,65.753426
1651510740000,68.115944
1651510800000,69.565216
1651510860000,69.565216
1651510920000,65.789474
1651510980000,66.21622
1651511040000,66.666664
1651511100000,67.1875
1651511160000,66.666664
1651511220000,64.86487
1651511280000,68.75
1651511340000,64.10256
1651511400000,69.04762
1651511460000,65.753426
1651511520000,66.21622
1651511580000,67.5
1651511640000,67.567566
1651511700000,64.55696
1651511760000,68.57143
1651511820000,65.11628
1651511880000,69.354836
1651511940000,63.953487
1651512000000,69.117645
1651512060000,66.27907
1651512120000,68.83117
1651512180000,66.31579
1651512240000,72.093025
1651512300000,63.52941
1651512360000,73.958336
1651512420000,66.666664
1651512480000,71.42857
1651512540000,68.42105
1651512600000,70.29703
1651512660000,67.391304
1651512720000,71.71717
1651512780000,67.32674
1651512840000,71.052635
1651512900000,66.34615
1651512960000,70.63492
1651513020000,68.86793
1651513080000,71.31783
1651513140000,70.21277
1651513200000,72.38806
1651513260000,70.833336
1651513320000,70.92199
1651513380000,69.07217
1651513440000,71.62162
1651513500000,70.17544
1651513560000,72.18543
1651513620000,68.80734
1651513680000,71.52318
1651513740000,71.02804
1651513800000,70.05988
1651513860000,70.68965
1651513920000,69.81132
1651513980000,70.4
1651514040000,70.7483
1651514100000,73.8806
1651514160000,69.81132
1651514220000,72.93233
1651514280000,70.588234
1651514340000,71.604935
1651514400000,70.88608
1651514460000,70.88608
1651514520000,71.06918
1651514580000,72.121216
1651514640000,70.62937
1651514700000,72.31638
1651514760000,69.655174
1651514820000,72.18935
1651514880000,71.25
1651514940000,71.779144
1651515000000,70.588234
1651515060000,70.55556
1651515120000,70.30303
1651515180000,72.72727
1651515240000,70.481926
1651515300000,72.093025
1651515360000,72.94118
1651515420000,69.51219
1651515480000,73.333336
1651515540000,71.75141
1651515600000,72.77778
1651515660000,71.75141
1651515720000,72.916664
1651515780000,72.28261
1651515840000,71.42857
1651515900000,73.29192
1651515960000,72.30769
1651516020000,71.5847
1651516080000,72.22222
1651516140000,73.05699
1651516200000,70.85427
1651516260000,71.502594
1651516320000,72.95918
1651516380000,70.76923
1651516440000,73.039215
1651516500000,69.791664
1651516560000,74.03846
1651516620000,71.052635
1651516680000,71.49758
1651516740000,70.98446
1651516800000,72.05882
1651516860000,70.466324
1651516920000,72.58883
1651516980000,71.92118
1651517040000,72.98578
1651517100000,69.19192
1651517160000,74.881516
1651517220000,71.64179
1651517280000,74.07407
1651517340000,69.94819
1651517400000,75.124374
1651517460000,70.44335
1651517520000,74.03846
1651517580000,70.95238
1651517640000,73.63184
1651517700000,71.62791
1651517760000,72.093025
1651517820000,73.23943
1651517880000,73.9726
1651517940000,70.61611
1651518000000,72.0
1651518060000,72.0
1651518120000,74.666664
1651518180000,69.95305
1651518240000,73.60406
1651518300000,71.55963
1651518360000,74.299065
1651518420000,70.37037
1651518480000,73.93365
1651518540000,71.111115
1651518600000,74.09091
1651518660000,70.51282
1651518720000,73.63636
1651518780000,70.28302
1651518840000,74.545456
1651518900000,69.69697
1651518960000,74.5614
1651519020000,71.100914
1651519080000,74.02597
1651519140000,70.19231
1651519200000,74.19355
1651519260000,70.85427
1651519320000,73.140495
1651519380000,71.49533
1651519440000,72.413795
1651519500000,71.5736
1651519560000,72.15686
1651519620000,72.9064
1651519680000,72.332016
1651519740000,72.76786
1651519800000,71.77419
1651519860000,73.51598
1651519920000,70.53942
1651519980000,73.333336
1651520040000,71.42857
1651520100000,72.072075
1651520160000,70.661156
1651520220000,72.97298
1651520280000,70.434784
1651520340000,73.21429
1651520400000,71.6
1651520460000,74.15254
1651520520000,70.416664
1651520580000,73.66071
1651520640000,70.12987
1651520700000,72.881355
1651520760000,71.17117
1651520820000,72.614105
1651520880000,72.97298
1651520940000,71.0084
1651521000000,71.75926
1651521060000,72.72727
1651521120000,71.040726
1651521180000,71.78423
1651521240000,72.81106
1651521300000,72.19731
1651521360000,73.221756
1651521420000,70.666664
1651521480000,72.96137
1651521540000,69.44444
1651521600000,71.36752
1651521660000,71.36752
1651521720000,74.04256
1651521780000,71.929825
1651521840000,73.517784
1651521900000,71.86147
1651521960000,73.28244
1651522020000,70.40359
1651522080000,74.485596
1651522140000,71.856285
1651522200000,73.55769
1651522260000,68.42105
1651522320000,73.93617
1651522380000,73.18008
1651522440000,73.5
1651522500000,72.69231
1651522560000,73.181816
1651522620000,72.469635
1651522680000,72.103004
1651522740000,73.16017
1651522800000,72.13115
1651522860000,73.451324
1651522920000,73.27935
1651522980000,72.0339
1651523040000,72.90836
1651523100000,73.39056
1651523160000,71.6
1651523220000,73.83178
1651523280000,72.44095
1651523340000,73.83178
1651523400000,72.72727
1651523460000,72.81106
1651523520000,72.690765
1651523580000,72.48908
1651523640000,73.68421
1651523700000,72.925766
1651523760000,72.1519
1651523820000,73.55372
1651523880000,73.109245
1651523940000,72.24335
1651524000000,73.50427
1651524060000,71.25506
1651524120000,75.652176
1651524180000,71.42857
1651524240000,73.109245
1651524300000,74.0
1651524360000,72.1519
1651524420000,72.916664
1651524480000,72.289154
1651524540000,71.900826
1651524600000,74.33628
1651524660000,72.200775
1651524720000,75.0
1651524780000,69.39655
1651524840000,74.04256
1651524900000,70.85202
1651524960000,73.61702
1651525020000,70.13575
1651525080000,72.45763
1651525140000,71.55173
1651525200000,70.666664
1651525260000,70.666664
1651525320000,72.38493
1651525380000,72.687225
1651525440000,71.71315
1651525500000,71.23894
1651525560000,72.35023
1651525620000,72.0339
1651525680000,71.62791
1651525740000,72.53219
1651525800000,73.36449
1651525860000,70.711296
1651525920000,74.64789
1651525980000,69.29461
1651526040000,72.83951
1651526100000,70.79646
1651526160000,72.99578
1651526220000,71.55556
1651526280000,72.916664
1651526340000,70.40359
1651526400000,72.469635
1651526460000,71.6895
1651526520000,72.0339
1651526580000,73.478264
1651526640000,70.35398
1651526700000,72.98387
1651526760000,71.300446
1651526820000,72.608696
1651526880000,72.19731
1651526940000,72.72727
1651527000000,71.052635
1651527060000,71.49123
1651527120000,70.995674
1651527180000,72.14612
1651527240000,72.48908
1651527300000,72.016464
1651527360000,71.42857
1651527420000,72.888885
1651527480000,71.875
1651527540000,73.56828
1651527600000,69.79592
1651527660000,73.061226
1651527720000,70.51282
1651527780000,72.93578
1651527840000,71.36564
1651527900000,73.59307
1651527960000,72.0524
1651528020000,72.0524
1651528080000,71.304344
1651528140000,71.6895
1651528200000,71.929825
1651528260000,72.76596
1651528320000,72.72727
1651528380000,71.55173
1651528440000,71.25
1651528500000,72.29437
1651528560000,70.86957
1651528620000,72.807014
1651528680000,70.51282
1651528740000,72.56637
1651528800000,72.57384
1651528860000,72.57384
1651528920000,71.61572
1651528980000,72.19731
1651529040000,72.1519
1651529100000,72.14612
1651529160000,70.81545
1651529220000,72.93578
1651529280000,71.42857
1651529340000,73.99103
1651529400000,70.8
1651529460000,73.55769
1651529520000,71.19341
1651529580000,72.03792
1651529640000,72.8745
1651529700000,71.64179
1651529760000,71.900826
1651529820000,72.81106
1651529880000,71.604935
1651529940000,71.22642
1651530000000,73.12253
1651530060000,71.962616
1651530120000,72.469635
1651530180000,72.46377
1651530240000,71.71315
1651530300000,71.74888
1651530360000,71.052635
1651530420000,74.31193
1651530480000,70.25862
1651530540000,73.66071
1651530600000,70.666664
1651530660000,73.36244
1651530720000,71.49758
1651530780000,72.96137
1651530840000,71.040726
1651530900000,73.023254
1651530960000,72.97298
1651531020000,71.79487
1651531080000,71.96653
1651531140000,70.85202
1651531200000,71.929825
1651531260000,72.68908
1651531320000,72.413795
1651531380000,71.49321
1651531440000,72.289154
1651531500000,71.42857
1651531560000,71.78423
1651531620000,71.100914
1651531680000,71.4876
1651531740000,72.36842
1651531800000,71.96653
1651531860000,73.65854
1651531920000,71.07438
1651531980000,72.64574
1651532040000,70.27027
1651532100000,73.85321
1651532160000,71.18644
1651532220000,72.72727
1651532280000,71.23894
1651532340000,73.91304
1651532400000,72.844826
1651532460000,72.844826
1651532520000,69.76744
1651532580000,72.76596
1651532640000,71.86147
1651532700000,72.19731
1651532760000,72.35023
1651532820000,72.45763
1651532880000,71.98276
1651532940000,72.32143
1651533000000,71.68142
1651533060000,72.0
1651533120000,73.89381
1651533180000,68.44262
1651533240000,75.675674
1651533300000,69.23077
1651533360000,74.380165
1651533420000,69.64286
1651533480000,73.94958
1651533540000,69.90741
1651533600000,74.545456
1651533660000,70.711296
1651533720000,74.0566
1651533780000,69.868996
1651533840000,75.56561
1651533900000,68.46473
1651533960000,75.23364
1651534020000,70.292885
1651534080000,74.44934
1651534140000,68.44444
1651534200000,74.77477
1651534260000,69.95305
1651534320000,73.858925
1651534380000,69.37799
1651534440000,74.90196
1651534500000,69.756096
1651534560000,73.79032
1651534620000,70.19231
1651534680000,72.844826
1651534740000,70.72072
1651534800000,72.95082
1651534860000,72.27273
1651534920000,71.42857
1651534980000,72.093025
1651535040000,70.742355
1651535100000,70.33898
1651535160000,66.29214
1651535220000,66.17647
1651535280000,71.052635
1651535340000,85.2459
1651535400000,86.74033
1651535460000,77.99043
1651535520000,80.63241
1651535580000,78.947365
1651535640000,79.42387
1651535700000,80.08658
1651535760000,79.338844
1651535820000,79.48718
1651535880000,79.21568
1651535940000,79.357796
1651536000000,78.60262
1651536060000,78.60262
1651536120000,79.83193
1651536180000,78.9916
1651536240000,80.44444
1651536300000,77.734375
1651536360000,81.77966
1651536420000,77.17842
1651536480000,81.355934
1651536540000,77.731094
1651536600000,81.11588
1651536660000,78.947365
1651536720000,79.411766
1651536780000,78.57143
1651536840000,79.22705
1651536900000,77.35849
1651536960000,79.166664
1651537020000,78.81356
1651537080000,80.334724
1651537140000,78.60082
1651537200000,78.92562
1651537260000,79.166664
1651537320000,79.841896
1651537380000,78.19549
1651537440000,78.969955
1651537500000,79.06977
1651537560000,78.57143
1651537620000,78.08765
1651537680000,79.13043
1651537740000,78.74016
1651537800000,79.49791
1651537860000,78.34646
1651537920000,80.60345
1651537980000,77.77778
1651538040000,80.99174
1651538100000,77.40741
1651538160000,78.28054
1651538220000,78.29457
1651538280000,81.304344
1651538340000,78.54406
1651538400000,78.861786
1651538460000,79.411766
1651538520000,79.6
1651538580000,78.13765
1651538640000,78.888885
1651538700000,79.11646
1651538760000,77.906975
1651538820000,78.98833
1651538880000,78.92562
1651538940000,78.8
1651539000000,78.629036
1651539060000,77.16535
1651539120000,79.83871
1651539180000,77.865616
1651539240000,79.296875
1651539300000,78.90625
1651539360000,78.333336
1651539420000,78.4
1651539480000,78.059074
1651539540000,79.21568
1651539600000,79.2
1651539660000,79.2
1651539720000,77.865616
1651539780000,79.32331
1651539840000,77.77778
1651539900000,79.19708
1651539960000,77.911644
1651540020000,79.48718
1651540080000,76.89243
1651540140000,78.44523
1651540200000,78.4
1651540260000,77.27273
1651540320000,78.21011
1651540380000,79.245285
1651540440000,78.15126
1651540500000,77.77778
1651540560000,77.67857
1651540620000,78.388275
1651540680000,77.59336
1651540740000,78.1362
1651540800000,77.29084
1651540860000,78.62595
1651540920000,78.125
1651540980000,78.24428
1651541040000,77.65568
1651541100000,78.13765
1651541160000,78.33935
1651541220000,79.23077
1651541280000,77.99228
1651541340000,80.51471
1651541400000,77.94118
1651541460000,79.15058
1651541520000,78.671326
1651541580000,78.57143
1651541640000,78.1362
1651541700000,79.166664
1651541760000,78.57143
1651541820000,79.477615
1651541880000,78.76448
1651541940000,79.704796
1651542000000,77.65151
1651542060000,79.7153
1651542120000,77.35849
1651542180000,79.7153
1651542240000,78.35821
1651542300000,79.21147
1651542360000,79.7619
1651542420000,79.29825
1651542480000,78.68217
1651542540000,78.57143
1651542600000,78.48605
1651542660000,77.85235
1651542720000,79.53668
1651542780000,77.46479
1651542840000,78.62595
1651542900000,78.723404
1651542960000,80.50542
1651543020000,76.47059
1651543080000,80.15267
1651543140000,76.81159
1651543200000,77.09091
1651543260000,77.09091
1651543320000,78.14815
1651543380000,79.64286
1651543440000,78.49462
1651543500000,79.37063
1651543560000,77.862595
1651543620000,78.289474
1651543680000,79.051384
1651543740000,78.545456
1651543800000,79.35943
1651543860000,78.666664
1651543920000,79.06977
1651543980000,78.47222
1651544040000,79.19708
1651544100000,77.9661
1651544160000,77.490776
1651544220000,77.818184
1651544280000,79.57746
1651544340000,76.49123
1651544400000,80.141846
1651544460000,77.09091
1651544520000,79.054054
1651544580000,77.24138
1651544640000,79.44251
1651544700000,77.51678
1651544760000,79.003555
1651544820000,78.43137
1651544880000,77.56654
1651544940000,78.79747
1651545000000,78.26087
1651545060000,78.57143
1651545120000,77.51004
1651545180000,77.99353
1651545240000,78.76448
1651545300000,78.9644
1651545360000,76.859505
1651545420000,79.545456
1651545480000,76.838234
1651545540000,79.22535
1651545600000,77.98508
1651545660000,78.57143
1651545720000,77.77778
1651545780000,78.92976
1651545840000,78.59649
1651545900000,79.2517
1651545960000,78.10219
1651546020000,78.20069
1651546080000,78.41727
1651546140000,77.07641
1651546200000,79.63636
1651546260000,76.82119
1651546320000,79.22535
1651546380000,77.77778
1651546440000,78.04054
1651546500000,76.79181
1651546560000,79.0378
1651546620000,77.43056
1651546680000,79.513885
1651546740000,75.80071
1651546800000,77.192986
1651546860000,77.192986
1651546920000,78.73754
1651546980000,77.11268
1651547040000,78.289474
1651547100000,78.11448
1651547160000,77.46479
1651547220000,77.04918
1651547280000,77.94677
1651547340000,77.92208
1651547400000,77.94118
1651547460000,77.66991
1651547520000,78.92857
1651547580000,76.89769
1651547640000,77.85467
1651547700000,76.72131
1651547760000,79.003555
1651547820000,76.76057
1651547880000,78.81944
1651547940000,78.006874
1651548000000,78.125
1651548060000,79.10959
1651548120000,78.69416
1651548180000,76.17329
1651548240000,78.3688
1651548300000,78.44523
1651548360000,78.1362
1651548420000,78.09187
1651548480000,76.950356
1651548540000,77.46479
1651548600000,79.07801
1651548660000,77.210884
1651548720000,78.16092
1651548780000,78.064514
1651548840000,78.70722
1651548900000,78.54785
1651548960000,77.818184
1651549020000,77.73852
1651549080000,79.12088
1651549140000,78.14815
1651549200000,79.02098
1651549260000,78.54406
1651549320000,78.723404
1651549380000,78.26087
1651549440000,78.644066
1651549500000,79.07801
1651549560000,77.57353
1651549620000,78.30882
1651549680000,78.59649
1651549740000,77.35191
1651549800000,78.91157
1651549860000,77.77778
1651549920000,78.21782
1651549980000,79.012344
1651550040000,79.649124
1651550100000,77.289375
1651550160000,79.85866
1651550220000,77.85978
1651550280000,78.02198
1651550340000,79.62963
1651550400000,77.41936
1651550460000,77.41936
1651550520000,78.597786
1651550580000,77.59197
1651550640000,79.92278
1651550700000,79.45737
1651550760000,79.60784
1651550820000,77.40741
1651550880000,80.071175
1651550940000,77.65151
1651551000000,77.64706
1651551060000,80.42705
1651551120000,78.57143
1651551180000,78.521126
1651551240000,78.24428
1651551300000,78.65169
1651551360000,78.27715
1651551420000,79.53668
1651551480000,78.16092
1651551540000,77.34375
1651551600000,77.95276
1651551660000,79.770996
1651551720000,77.43191
1651551780000,78.65613
1651551840000,79.18367
1651551900000,79.00764
1651551960000,80.078125
1651552020000,77.32342
1651552080000,79.435486
1651552140000,76.0
1651552200000,80.23256
1651552260000,76.72414
1651552320000,81.43939
1651552380000,76.954735
1651552440000,81.048386
1651552500000,77.86885
1651552560000,78.9916
1651552620000,77.43191
1651552680000,80.08658
1651552740000,77.821014
1651552800000,81.22271
1651552860000,76.855896
1651552920000,80.48781
1651552980000,78.04878
1651553040000,80.25751
1651553100000,77.21519
1651553160000,79.91071
1651553220000,76.497696
1651553280000,80.932205
1651553340000,76.16822
1651553400000,80.0
1651553460000,77.51196
1651553520000,80.59071
1651553580000,71.6312
1651553640000,100.0
1651553700000,100.0
1651553760000,100.0
1651553820000,84.31373
1651553880000,76.73267
1651553940000,79.64602
1651554000000,79.09091
1651554060000,79.09091
1651554120000,79.70297
1651554180000,78.743965
1651554240000,77.0
1651554300000,79.36508
1651554360000,79.5
1651554420000,79.39699
1651554480000,78.645836
1651554540000,80.46512
1651554600000,78.08989
1651554660000,81.5
1651554720000,78.40909
1651554780000,81.51659
1651554840000,79.885056
1651554900000,80.87431
1651554960000,80.66299
1651555020000,80.42328
1651555080000,81.21547
