timestamp,value
1651495860000,2.2070312
1651495920000,2.327222
1651495980000,2.2554793
1651496040000,2.3439023
1651496100000,2.3782895
1651496160000,2.3566666
1651496220000,2.1844594
1651496280000,2.1475308
1651496340000,2.4594202
1651496400000,2.459375
1651496460000,2.459375
1651496520000,2.2759495
1651496580000,2.4183824
1651496640000,2.5103447
1651496700000,2.3108695
1651496760000,2.3367815
1651496820000,2.215909
1651496880000,2.192857
1651496940000,2.3
1651497000000,2.2868056
1651497060000,2.35
1651497120000,2.2382023
1651497180000,2.3531747
1651497240000,2.3196628
1651497300000,2.2722223
1651497360000,2.2345679
1651497420000,2.2935715
1651497480000,2.290964
1651497540000,2.330147
1651497600000,2.2917583
1651497660000,2.3606558
1651497720000,2.3228395
1651497780000,2.2716417
1651497840000,2.2224138
1651497900000,2.3741934
1651497960000,2.2697675
1651498020000,2.2673912
1651498080000,2.3037975
1651498140000,2.3176057
1651498200000,2.3119047
1651498260000,2.2780304
1651498320000,2.322078
1651498380000,2.3391304
1651498440000,2.2773333
1651498500000,2.2310605
1651498560000,2.461644
1651498620000,2.2065217
1651498680000,2.4189873
1651498740000,2.2054687
1651498800000,2.35625
1651498860000,2.394079
1651498920000,2.4449368
1651498980000,2.1656716
1651499040000,2.274719
1651499100000,2.3014705
1651499160000,2.2660255
1651499220000,2.1058824
1651499280000,2.5197184
1651499340000,2.2813954
1651499400000,2.395082
1651499460000,2.2636905
1651499520000,2.3175
1651499580000,2.264881
1651499640000,2.336508
1651499700000,2.411628
1651499760000,2.014394
1651499820000,2.4083333
1651499880000,2.337143
1651499940000,2.2935898
1651500000000,2.3420732
1651500060000,2.3420732
1651500120000,2.4376924
1651500180000,2.2493334
1651500240000,2.100658
1651500300000,2.3054879
1651500360000,2.2948718
1651500420000,2.4161973
1651500480000,2.317442
1651500540000,2.2257352
1651500600000,2.286875
1651500660000,2.3037975
1651500720000,2.4226027
1651500780000,2.1975
1651500840000,2.2774649
1651500900000,2.2818182
1651500960000,2.4328947
1651501020000,2.141892
1651501080000,2.3589745
1651501140000,2.197059
1651501200000,2.2970588
1651501260000,2.237647
1651501320000,2.3293333
1651501380000,2.4926667
1651501440000,2.1789474
1651501500000,2.399359
1651501560000,2.205
1651501620000,2.3070512
1651501680000,2.2761905
1651501740000,2.5235715
1651501800000,2.0980263
1651501860000,2.5215516
1651501920000,2.1210146
1651501980000,2.2854166
1651502040000,2.1670587
1651502100000,2.1798387
1651502160000,2.1858025
1651502220000,2.25
1651502280000,2.2664948
1651502340000,2.3035212
1651502400000,2.2448275
1651502460000,9.17027
1651502520000,2.3614943
1651502580000,2.0873334
1651502640000,2.3822784
1651502700000,2.134568
1651502760000,2.30125
1651502820000,2.1856165
1651502880000,2.2633333
1651502940000,2.1702702
1651503000000,2.373077
1651503060000,2.2330985
1651503120000,2.203205
1651503180000,2.2217104
1651503240000,2.1120253
1651503300000,2.3036144
1651503360000,2.5620253
1651503420000,2.158904
1651503480000,2.285185
1651503540000,2.1759493
1651503600000,2.2673078
1651503660000,2.2673078
1651503720000,2.2005813
1651503780000,2.1743054
1651503840000,2.3546052
1651503900000,2.2722223
1651503960000,2.1634614
1651504020000,2.301389
1651504080000,2.1678572
1651504140000,2.4058824
1651504200000,2.2531645
1651504260000,1.9716418
1651504320000,2.2987654
1651504380000,2.2233334
1651504440000,2.1198795
1651504500000,2.2915492
1651504560000,2.2679486
1651504620000,2.2210526
1651504680000,2.1641026
1651504740000,2.264
1651504800000,2.227027
1651504860000,2.2051947
1651504920000,2.1977272
1651504980000,2.2287672
1651505040000,2.1315477
1651505100000,2.3179688
1651505160000,2.2383332
1651505220000,2.220339
1651505280000,2.2795181
1651505340000,2.2396824
1651505400000,2.2160714
1651505460000,2.1844594
1651505520000,2.180921
1651505580000,2.2707317
1651505640000,2.2020833
1651505700000,2.3475308
1651505760000,2.2228396
1651505820000,2.3610294
1651505880000,2.151948
1651505940000,2.3238096
1651506000000,2.1492858
1651506060000,2.2807693
1651506120000,2.142
1651506180000,2.3189025
1651506240000,2.2318182
1651506300000,2.2867188
1651506360000,2.1528735
1651506420000,2.159589
1651506480000,2.3682926
1651506540000,2.170946
1651506600000,2.1091464
1651506660000,2.368421
1651506720000,2.211628
1651506780000,2.2698631
1651506840000,2.2592592
1651506900000,2.1335714
1651506960000,2.3044305
1651507020000,2.3846154
1651507080000,2.209091
1651507140000,2.2440298
1651507200000,2.275625
1651507260000,2.275625
1651507320000,2.0733767
1651507380000,2.4054878
1651507440000,2.1478872
1651507500000,2.3726666
1651507560000,2.0337837
1651507620000,2.3177216
1651507680000,2.100658
1651507740000,2.3432927
1651507800000,2.325
1651507860000,2.2342105
1651507920000,2.2604477
1651507980000,2.102
1651508040000,2.1421053
1651508100000,2.2258823
1651508160000,2.2875
1651508220000,2.2913334
1651508280000,2.3493507
1651508340000,2.1457317
1651508400000,2.2238095
1651508460000,2.3301075
1651508520000,2.297541
1651508580000,2.1625
1651508640000,2.197059
1651508700000,2.2870967
1651508760000,2.1342857
1651508820000,2.274719
1651508880000,2.1192858
1651508940000,2.2933736
1651509000000,2.2134328
1651509060000,2.2844155
1651509120000,2.2093334
1651509180000,2.3170886
1651509240000,2.236875
1651509300000,2.2228396
1651509360000,2.277848
1651509420000,2.1934211
1651509480000,2.2294872
1651509540000,2.3170886
1651509600000,2.222
1651509660000,2.3305554
1651509720000,2.1207316
1651509780000,2.1706667
1651509840000,2.45
1651509900000,2.1886077
1651509960000,2.1986487
1651510020000,2.268391
1651510080000,2.270122
1651510140000,2.1213415
1651510200000,2.1897435
1651510260000,2.385
1651510320000,2.2117648
1651510380000,2.2035713
1651510440000,2.2969136
1651510500000,2.2557693
1651510560000,2.1972973
1651510620000,2.2640846
1651510680000,2.199315
1651510740000,2.1492753
1651510800000,2.0340579
1651510860000,2.0340579
1651510920000,2.2480264
1651510980000,2.210811
1651511040000,2.2224138
1651511100000,2.3492188
1651511160000,2.1634614
1651511220000,2.389865
1651511280000,2.18625
1651511340000,2.2153847
1651511400000,2.2535715
1651511460000,2.2273972
1651511520000,2.266892
1651511580000,2.12375
1651511640000,2.2939188
1651511700000,2.2405064
1651511760000,2.2071428
1651511820000,2.2715116
1651511880000,2.0637097
1651511940000,2.329651
1651512000000,2.330147
1651512060000,2.3534884
1651512120000,2.2305195
1651512180000,2.291579
1651512240000,2.1761627
1651512300000,2.4182353
1651512360000,2.215104
1651512420000,2.3130953
1651512480000,2.227381
1651512540000,2.2705264
1651512600000,2.2777228
1651512660000,2.311413
1651512720000,2.220202
1651512780000,2.339109
1651512840000,2.268421
1651512900000,2.416827
1651512960000,2.2789683
1651513020000,2.276415
1651513080000,2.2976744
1651513140000,2.5095744
1651513200000,2.25
1651513260000,2.3255208
1651513320000,2.4113476
1651513380000,2.3819587
1651513440000,2.3533783
1651513500000,2.1890352
1651513560000,2.300331
1651513620000,2.4091742
1651513680000,2.3953643
1651513740000,2.303271
1651513800000,2.3673654
1651513860000,2.2818966
1651513920000,2.4022012
1651513980000,2.1764
1651514040000,2.4054422
1651514100000,2.3100746
1651514160000,2.36478
1651514220000,2.4345865
1651514280000,2.324183
1651514340000,2.2589507
1651514400000,2.3873417
1651514460000,2.3873417
1651514520000,2.3009434
1651514580000,2.34
1651514640000,2.3653846
1651514700000,2.3607345
1651514760000,2.3948276
1651514820000,2.2745562
1651514880000,2.356875
1651514940000,2.2693253
1651515000000,2.4905229
1651515060000,2.3094444
1651515120000,2.4027274
1651515180000,2.2487879
1651515240000,2.4003012
1651515300000,2.2281976
1651515360000,2.4811764
1651515420000,2.3006098
1651515480000,2.366111
1651515540000,2.3096044
1651515600000,2.3775
1651515660000,2.3036723
1651515720000,2.348698
1651515780000,2.2720108
1651515840000,2.3034391
1651515900000,2.386646
1651515960000,2.305641
1651516020000,2.2784152
1651516080000,2.4405556
1651516140000,2.2717617
1651516200000,2.3105528
1651516260000,2.3823833
1651516320000,2.3515306
1651516380000,2.2848718
1651516440000,2.3789215
1651516500000,2.359375
1651516560000,2.3771634
1651516620000,2.228158
1651516680000,2.3741546
1651516740000,2.2360103
1651516800000,2.3348038
1651516860000,2.3137305
1651516920000,2.3238578
1651516980000,2.3317733
1651517040000,2.3488152
1651517100000,2.2669191
1651517160000,2.3488152
1651517220000,2.3338308
1651517280000,2.3273149
1651517340000,2.3406737
1651517400000,2.2624378
1651517460000,2.36133
1651517520000,2.3379807
1651517580000,2.3704762
1651517640000,2.3124378
1651517700000,2.3806977
1651517760000,2.3153489
1651517820000,2.2316902
1651517880000,2.3700914
1651517940000,2.2867298
1651518000000,2.3753333
1651518060000,2.3753333
1651518120000,2.3104444
1651518180000,2.3183098
1651518240000,2.4010153
1651518300000,2.3573394
1651518360000,2.2831776
1651518420000,2.370139
1651518480000,2.2760663
1651518540000,2.2991111
1651518600000,2.4047728
1651518660000,2.2972221
1651518720000,2.4147727
1651518780000,2.281132
1651518840000,2.3172727
1651518900000,2.3705628
1651518960000,2.3567982
1651519020000,2.390367
1651519080000,2.2829003
1651519140000,2.4175482
1651519200000,2.232863
1651519260000,2.408794
1651519320000,2.2894628
1651519380000,2.2738318
1651519440000,2.2474139
1651519500000,2.367005
1651519560000,2.3158824
1651519620000,2.2852216
1651519680000,2.3990119
1651519740000,2.2723215
1651519800000,2.3899193
1651519860000,2.3321917
1651519920000,2.2788382
1651519980000,2.244
1651520040000,2.3974025
1651520100000,2.3425677
1651520160000,2.3778925
1651520220000,2.2513514
1651520280000,2.3293478
1651520340000,2.25
1651520400000,2.3222
1651520460000,2.2608051
1651520520000,2.3341668
1651520580000,2.3040178
1651520640000,2.366883
1651520700000,2.3502119
1651520760000,2.3344595
1651520820000,2.3404565
1651520880000,2.2878377
1651520940000,2.3617647
1651521000000,2.2997684
1651521060000,2.2741106
1651521120000,2.3404977
1651521180000,2.3159752
1651521240000,2.298848
1651521300000,2.355157
1651521360000,2.2709205
1651521420000,2.322
1651521480000,2.332618
1651521540000,2.3055556
1651521600000,2.3542736
1651521660000,2.3542736
1651521720000,2.3734043
1651521780000,2.268421
1651521840000,2.402569
1651521900000,2.2571428
1651521960000,2.3879771
1651522020000,2.3417041
1651522080000,2.354321
1651522140000,2.3443115
1651522200000,2.3134615
1651522260000,2.3673685
1651522320000,2.2664893
1651522380000,2.3568966
1651522440000,2.2645
1651522500000,2.354423
1651522560000,2.4104545
1651522620000,2.3700404
1651522680000,2.3381975
1651522740000,2.282684
1651522800000,2.320082
1651522860000,2.387832
1651522920000,2.2878542
1651522980000,2.3341103
1651523040000,2.3249004
1651523100000,2.3375537
1651523160000,2.2814
1651523220000,2.3114486
1651523280000,2.3785434
1651523340000,2.2728972
1651523400000,2.367589
1651523460000,2.293779
1651523520000,2.2301204
1651523580000,2.382751
1651523640000,2.3712552
1651523700000,2.3028383
1651523760000,2.3548524
1651523820000,2.238843
1651523880000,2.3533614
1651523940000,2.2695818
1651524000000,2.3326924
1651524060000,2.239676
1651524120000,2.3063045
1651524180000,2.3687756
1651524240000,2.3359244
1651524300000,2.3134
1651524360000,2.4398735
1651524420000,2.2266667
1651524480000,2.4457831
1651524540000,2.2597108
1651524600000,2.4234514
1651524660000,2.28861
1651524720000,2.3342671
1651524780000,2.3040948
1651524840000,2.3921278
1651524900000,2.3466368
1651524960000,2.3914893
1651525020000,2.376923
1651525080000,2.278178
1651525140000,2.3090518
1651525200000,2.348
1651525260000,2.348
1651525320000,2.330544
1651525380000,2.3451543
1651525440000,2.3125498
1651525500000,2.3608408
1651525560000,2.317281
1651525620000,2.3036017
1651525680000,2.2493024
1651525740000,2.3555794
1651525800000,2.287383
1651525860000,2.3778243
1651525920000,2.2269952
1651525980000,2.3497925
1651526040000,2.2425926
1651526100000,2.382522
1651526160000,2.3327005
1651526220000,2.303111
1651526280000,2.3039584
1651526340000,2.3058295
1651526400000,2.3374493
1651526460000,2.3242009
1651526520000,2.2652543
1651526580000,2.3241305
1651526640000,2.3424778
1651526700000,2.2794354
1651526760000,2.3426008
1651526820000,2.2397826
1651526880000,2.4147983
1651526940000,2.243723
1651527000000,2.339693
1651527060000,2.2688596
1651527120000,2.3270562
1651527180000,2.3748858
1651527240000,2.2759826
1651527300000,2.3598766
1651527360000,2.313616
1651527420000,2.3762221
1651527480000,2.3991072
1651527540000,2.269163
1651527600000,2.3073468
1651527660000,2.372449
1651527720000,2.2976496
1651527780000,2.2837155
1651527840000,2.3323789
1651527900000,2.335065
1651527960000,2.360262
1651528020000,2.3163755
1651528080000,2.3328261
1651528140000,2.3424656
1651528200000,2.3394737
1651528260000,2.3180852
1651528320000,2.1950216
1651528380000,2.4314656
1651528440000,2.3039584
1651528500000,2.2926407
1651528560000,2.2708695
1651528620000,2.3929825
1651528680000,2.2846153
1651528740000,2.3911505
1651528800000,2.3540084
1651528860000,2.3540084
1651528920000,2.338428
1651528980000,2.2872198
1651529040000,2.2732067
1651529100000,2.3196347
1651529160000,2.3553648
1651529220000,2.333945
1651529280000,2.371645
1651529340000,2.2818387
1651529400000,2.3588
1651529460000,2.2463942
1651529520000,2.355144
1651529580000,2.2860188
1651529640000,2.3008096
1651529700000,2.409204
1651529760000,2.3014462
1651529820000,2.298848
1651529880000,2.3088477
1651529940000,2.366981
1651530000000,2.2942688
1651530060000,2.368458
1651530120000,2.5281377
1651530180000,2.365459
1651530240000,2.349004
1651530300000,2.332287
1651530360000,2.3394737
1651530420000,2.2931192
1651530480000,2.3355603
1651530540000,2.2584822
1651530600000,2.326
1651530660000,2.2943232
1651530720000,2.3797102
1651530780000,2.2420602
1651530840000,2.3355203
1651530900000,2.3525581
1651530960000,2.3337839
1651531020000,2.2848291
1651531080000,2.3297071
1651531140000,2.3466368
1651531200000,2.3701754
1651531260000,2.3558824
1651531320000,2.3086207
1651531380000,2.3542986
1651531440000,2.225502
1651531500000,2.2796538
1651531560000,2.285892
1651531620000,2.4004588
1651531680000,2.3183885
1651531740000,2.2464912
1651531800000,2.3476987
1651531860000,2.3968294
1651531920000,2.3394628
1651531980000,2.255157
1651532040000,2.320946
1651532100000,2.2509174
1651532160000,2.321822
1651532220000,2.4077272
1651532280000,2.2752213
1651532340000,2.393913
1651532400000,2.3045259
1651532460000,2.3045259
1651532520000,2.3625581
1651532580000,2.2614894
1651532640000,2.3277056
1651532700000,2.3367712
1651532760000,2.3264978
1651532820000,2.3294492
1651532880000,2.3737068
1651532940000,2.3087053
1651533000000,2.3150442
1651533060000,2.3262222
1651533120000,2.3373895
1651533180000,2.3133197
1651533240000,2.246847
1651533300000,2.3888888
1651533360000,2.209091
1651533420000,2.4680803
1651533480000,2.2157564
1651533540000,2.3611112
1651533600000,2.3590908
1651533660000,2.3688285
1651533720000,2.2566037
1651533780000,2.3340611
1651533840000,2.3108597
1651533900000,2.3541493
1651533960000,2.3581777
1651534020000,2.3221757
1651534080000,2.327533
1651534140000,2.2857778
1651534200000,2.3466215
1651534260000,2.4131455
1651534320000,2.2856846
1651534380000,2.265311
1651534440000,2.3280392
1651534500000,2.3485365
1651534560000,2.291129
1651534620000,2.3733172
1651534680000,2.3159482
1651534740000,2.3117118
1651534800000,2.3780737
1651534860000,2.2538636
1651534920000,2.3403475
1651534980000,2.2448838
1651535040000,2.3475983
1651535100000,2.338983
1651535160000,2.3101125
1651535220000,2.2411764
1651535280000,2.475
1651535340000,2.1442623
1651535400000,2.313536
1651535460000,2.3851674
1651535520000,2.4051383
1651535580000,2.3392544
1651535640000,2.420576
1651535700000,2.4045455
1651535760000,2.4553719
1651535820000,2.452564
1651535880000,2.4145098
1651535940000,2.2970183
1651536000000,2.3548036
1651536060000,2.3548036
1651536120000,2.3861344
1651536180000,2.4331932
1651536240000,2.440889
1651536300000,2.4685547
1651536360000,2.4226694
1651536420000,2.3188796
1651536480000,2.4228814
1651536540000,2.3815126
1651536600000,2.3843348
1651536660000,2.4850876
1651536720000,2.4539917
1651536780000,2.3216667
1651536840000,2.3099034
1651536900000,2.4754717
1651536960000,2.3277779
1651537020000,2.8881357
1651537080000,2.4014645
1651537140000,2.3255143
1651537200000,2.427066
1651537260000,2.2827084
1651537320000,2.4096837
1651537380000,2.3009398
1651537440000,2.3899143
1651537500000,2.359496
1651537560000,2.4163866
1651537620000,2.3641434
1651537680000,2.4280434
1651537740000,2.4635828
1651537800000,2.363389
1651537860000,2.4198818
1651537920000,2.495474
1651537980000,2.3156378
1651538040000,2.4223142
1651538100000,2.421111
1651538160000,2.4309955
1651538220000,2.382752
1651538280000,2.433261
1651538340000,2.3630269
1651538400000,2.3752034
1651538460000,2.3691177
1651538520000,2.4426
1651538580000,2.3987854
1651538640000,2.3196297
1651538700000,2.38755
1651538760000,2.3916667
1651538820000,2.2894943
1651538880000,2.4938016
1651538940000,2.33
1651539000000,2.3235886
1651539060000,2.3769686
1651539120000,2.384879
1651539180000,2.2982213
1651539240000,2.472461
1651539300000,2.3308594
1651539360000,2.4641666
1651539420000,2.2552
1651539480000,2.4955697
1651539540000,2.351961
1651539600000,2.4184
1651539660000,2.4184
1651539720000,2.4092886
1651539780000,2.4148495
1651539840000,2.4258547
1651539900000,2.4332116
1651539960000,2.367269
1651540020000,2.3794873
1651540080000,2.3926294
1651540140000,2.3752651
1651540200000,2.4106
1651540260000,2.3833334
1651540320000,2.2902725
1651540380000,2.4167924
1651540440000,2.3817227
1651540500000,2.3756945
1651540560000,2.4339285
1651540620000,2.373077
1651540680000,2.3489625
1651540740000,2.2525089
1651540800000,2.4260957
1651540860000,2.3858778
1651540920000,2.4105468
1651540980000,2.2622137
1651541040000,2.3686814
1651541100000,2.374089
1651541160000,2.3927798
1651541220000,2.3734615
1651541280000,2.307722
1651541340000,2.3369486
1651541400000,2.3930147
1651541460000,2.3507721
1651541520000,2.2583916
1651541580000,2.4962301
1651541640000,2.3035843
1651541700000,2.395265
1651541760000,2.3321428
1651541820000,2.363806
1651541880000,2.3633204
1651541940000,2.3333948
1651542000000,2.3685606
1651542060000,2.3772242
1651542120000,2.3898113
1651542180000,2.3375444
1651542240000,2.3259327
1651542300000,2.3731182
1651542360000,2.3146825
1651542420000,2.425614
1651542480000,2.395155
1651542540000,2.3802722
1651542600000,2.4133465
1651542660000,2.2902684
1651542720000,2.4137065
1651542780000,2.352993
1651542840000,2.3431299
1651542900000,2.4375887
1651542960000,2.3268952
1651543020000,2.3928308
1651543080000,2.323855
1651543140000,2.3800724
1651543200000,2.3816364
1651543260000,2.3816364
1651543320000,2.3833334
1651543380000,2.4033928
1651543440000,2.4121864
1651543500000,2.3396852
1651543560000,2.3593512
1651543620000,2.3226974
1651543680000,2.4466403
1651543740000,2.3552728
1651543800000,2.3629894
1651543860000,2.3533332
1651543920000,2.3881783
1651543980000,2.3342013
1651544040000,2.3118613
1651544100000,2.372712
1651544160000,2.3190036
1651544220000,2.3165455
1651544280000,2.377641
1651544340000,2.4310527
1651544400000,2.4049644
1651544460000,2.2738183
1651544520000,2.4532094
1651544580000,2.3636208
1651544640000,2.3003485
1651544700000,2.362416
1651544760000,2.391637
1651544820000,2.404085
1651544880000,2.4114068
1651544940000,2.3414557
1651545000000,2.2743082
1651545060000,2.3558443
1651545120000,2.3108435
1651545180000,2.4619741
1651545240000,2.342664
1651545300000,2.3865695
1651545360000,2.4231405
1651545420000,2.3349025
1651545480000,2.329044
1651545540000,2.4239438
1651545600000,2.4078357
1651545660000,2.3282313
1651545720000,2.3524904
1651545780000,2.4254181
1651545840000,2.3691227
1651545900000,2.4316328
1651545960000,2.333759
1651546020000,2.3892734
1651546080000,2.3881295
1651546140000,2.3254154
1651546200000,2.307091
1651546260000,2.494702
1651546320000,2.3737676
1651546380000,2.3734007
1651546440000,2.3847973
1651546500000,2.4124572
1651546560000,2.358763
1651546620000,2.369618
1651546680000,2.3519096
1651546740000,2.352669
1651546800000,2.3761404
1651546860000,2.3761404
1651546920000,2.3627906
1651546980000,2.3630283
1651547040000,2.425
1651547100000,2.31835
1651547160000,2.4683099
1651547220000,2.334754
1651547280000,2.3123574
1651547340000,2.3285713
1651547400000,2.3959558
1651547460000,2.4003236
1651547520000,2.31625
1651547580000,2.4272277
1651547640000,2.4062283
1651547700000,2.3614755
1651547760000,2.4064057
1651547820000,2.359331
1651547880000,2.3767362
1651547940000,2.3417525
1651548000000,2.425521
1651548060000,2.3268836
1651548120000,2.3520617
1651548180000,2.4886281
1651548240000,2.2757092
1651548300000,2.3217316
1651548360000,2.390681
1651548420000,2.425795
1651548480000,2.3437943
1651548540000,2.3676057
1651548600000,2.3460994
1651548660000,2.3294218
1651548720000,2.356705
1651548780000,2.4112904
1651548840000,2.3155894
1651548900000,2.3605611
1651548960000,2.3887272
1651549020000,2.3358657
1651549080000,2.3860805
1651549140000,2.3796296
1651549200000,2.4076922
1651549260000,2.4421456
1651549320000,2.4118795
1651549380000,2.4135869
1651549440000,2.3950849
1651549500000,2.3287234
1651549560000,2.4183824
1651549620000,2.399081
1651549680000,2.4008772
1651549740000,2.3531358
1651549800000,2.3937075
1651549860000,2.3831418
1651549920000,2.380528
1651549980000,2.4
