timestamp,value
1651497060000,77.0
1651497120000,89.0
1651497180000,63.0
1651497240000,89.0
1651497300000,72.0
1651497360000,81.0
1651497420000,70.0
1651497480000,83.0
1651497540000,68.0
1651497600000,91.0
1651497660000,61.0
1651497720000,81.0
1651497780000,67.0
1651497840000,87.0
1651497900000,62.0
1651497960000,86.0
1651498020000,69.0
1651498080000,79.0
1651498140000,71.0
1651498200000,84.0
1651498260000,66.0
1651498320000,77.0
1651498380000,69.0
1651498440000,75.0
1651498500000,66.0
1651498560000,73.0
1651498620000,69.0
1651498680000,79.0
1651498740000,64.0
1651498800000,88.0
1651498860000,76.0
1651498920000,79.0
1651498980000,67.0
1651499040000,89.0
1651499100000,68.0
1651499160000,78.0
1651499220000,85.0
1651499280000,71.0
1651499340000,86.0
1651499400000,61.0
1651499460000,84.0
1651499520000,60.0
1651499580000,84.0
1651499640000,63.0
1651499700000,86.0
1651499760000,66.0
1651499820000,84.0
1651499880000,70.0
1651499940000,78.0
1651500000000,82.0
1651500060000,82.0
1651500120000,65.0
1651500180000,75.0
1651500240000,76.0
1651500300000,82.0
1651500360000,78.0
1651500420000,71.0
1651500480000,86.0
1651500540000,68.0
1651500600000,80.0
1651500660000,79.0
1651500720000,73.0
1651500780000,80.0
1651500840000,71.0
1651500900000,77.0
1651500960000,76.0
1651501020000,74.0
1651501080000,78.0
1651501140000,68.0
1651501200000,85.0
1651501260000,85.0
1651501320000,75.0
1651501380000,75.0
1651501440000,76.0
1651501500000,78.0
1651501560000,70.0
1651501620000,78.0
1651501680000,84.0
1651501740000,70.0
1651501800000,76.0
1651501860000,58.0
1651501920000,69.0
1651501980000,72.0
1651502040000,85.0
1651502100000,62.0
1651502160000,81.0
1651502220000,65.0
1651502280000,97.0
1651502340000,71.0
1651502400000,87.0
1651502460000,74.0
1651502520000,87.0
1651502580000,75.0
1651502640000,79.0
1651502700000,81.0
1651502760000,80.0
1651502820000,73.0
1651502880000,75.0
1651502940000,74.0
1651503000000,78.0
1651503060000,71.0
1651503120000,78.0
1651503180000,76.0
1651503240000,79.0
1651503300000,83.0
1651503360000,79.0
1651503420000,73.0
1651503480000,81.0
1651503540000,79.0
1651503600000,78.0
1651503660000,78.0
1651503720000,86.0
1651503780000,72.0
1651503840000,76.0
1651503900000,72.0
1651503960000,78.0
1651504020000,72.0
1651504080000,84.0
1651504140000,68.0
1651504200000,79.0
1651504260000,67.0
1651504320000,81.0
1651504380000,75.0
1651504440000,83.0
1651504500000,71.0
1651504560000,78.0
1651504620000,76.0
1651504680000,78.0
1651504740000,75.0
1651504800000,74.0
1651504860000,77.0
1651504920000,88.0
1651504980000,73.0
1651505040000,84.0
1651505100000,64.0
1651505160000,90.0
1651505220000,59.0
1651505280000,83.0
1651505340000,63.0
1651505400000,84.0
1651505460000,74.0
1651505520000,76.0
1651505580000,82.0
1651505640000,72.0
1651505700000,81.0
1651505760000,81.0
1651505820000,68.0
1651505880000,77.0
1651505940000,84.0
1651506000000,70.0
1651506060000,78.0
1651506120000,75.0
1651506180000,82.0
1651506240000,88.0
1651506300000,64.0
1651506360000,87.0
1651506420000,73.0
1651506480000,82.0
1651506540000,74.0
1651506600000,82.0
1651506660000,76.0
1651506720000,86.0
1651506780000,73.0
1651506840000,81.0
1651506900000,70.0
1651506960000,79.0
1651507020000,78.0
1651507080000,88.0
1651507140000,67.0
1651507200000,80.0
1651507260000,80.0
1651507320000,77.0
1651507380000,82.0
1651507440000,71.0
1651507500000,75.0
1651507560000,74.0
1651507620000,79.0
1651507680000,76.0
1651507740000,82.0
1651507800000,80.0
1651507860000,76.0
1651507920000,67.0
1651507980000,75.0
1651508040000,76.0
1651508100000,85.0
1651508160000,80.0
1651508220000,75.0
1651508280000,77.0
1651508340000,82.0
1651508400000,63.0
1651508460000,93.0
1651508520000,61.0
1651508580000,88.0
1651508640000,68.0
1651508700000,93.0
1651508760000,70.0
1651508820000,89.0
1651508880000,70.0
1651508940000,83.0
1651509000000,67.0
1651509060000,77.0
1651509120000,75.0
1651509180000,79.0
1651509240000,80.0
1651509300000,81.0
1651509360000,79.0
1651509420000,76.0
1651509480000,78.0
1651509540000,79.0
1651509600000,75.0
1651509660000,72.0
1651509720000,82.0
1651509780000,75.0
1651509840000,73.0
1651509900000,79.0
1651509960000,74.0
1651510020000,87.0
1651510080000,82.0
1651510140000,82.0
1651510200000,78.0
1651510260000,90.0
1651510320000,68.0
1651510380000,84.0
1651510440000,81.0
1651510500000,78.0
1651510560000,74.0
1651510620000,71.0
1651510680000,73.0
1651510740000,69.0
1651510800000,69.0
1651510860000,69.0
1651510920000,76.0
1651510980000,74.0
1651511040000,87.0
1651511100000,64.0
1651511160000,78.0
1651511220000,74.0
1651511280000,80.0
1651511340000,78.0
1651511400000,84.0
1651511460000,73.0
1651511520000,74.0
1651511580000,80.0
1651511640000,74.0
1651511700000,79.0
1651511760000,70.0
1651511820000,86.0
1651511880000,62.0
1651511940000,86.0
1651512000000,68.0
1651512060000,86.0
1651512120000,77.0
1651512180000,95.0
1651512240000,86.0
1651512300000,85.0
1651512360000,96.0
1651512420000,84.0
1651512480000,84.0
1651512540000,95.0
1651512600000,101.0
1651512660000,92.0
1651512720000,99.0
1651512780000,101.0
1651512840000,114.0
1651512900000,104.0
1651512960000,126.0
1651513020000,106.0
1651513080000,129.0
1651513140000,94.0
1651513200000,134.0
1651513260000,96.0
1651513320000,141.0
1651513380000,97.0
1651513440000,148.0
1651513500000,114.0
1651513560000,151.0
1651513620000,109.0
1651513680000,151.0
1651513740000,107.0
1651513800000,167.0
1651513860000,116.0
1651513920000,159.0
1651513980000,125.0
1651514040000,147.0
1651514100000,134.0
1651514160000,159.0
1651514220000,133.0
1651514280000,153.0
1651514340000,162.0
1651514400000,158.0
1651514460000,158.0
1651514520000,159.0
1651514580000,165.0
1651514640000,143.0
1651514700000,177.0
1651514760000,145.0
1651514820000,169.0
1651514880000,160.0
1651514940000,163.0
1651515000000,153.0
1651515060000,180.0
1651515120000,165.0
1651515180000,165.0
1651515240000,166.0
1651515300000,172.0
1651515360000,170.0
1651515420000,164.0
1651515480000,180.0
1651515540000,177.0
1651515600000,180.0
1651515660000,177.0
1651515720000,192.0
1651515780000,184.0
1651515840000,189.0
1651515900000,161.0
1651515960000,195.0
1651516020000,183.0
1651516080000,180.0
1651516140000,193.0
1651516200000,199.0
1651516260000,193.0
1651516320000,196.0
1651516380000,195.0
1651516440000,204.0
1651516500000,192.0
1651516560000,208.0
1651516620000,190.0
1651516680000,207.0
1651516740000,193.0
1651516800000,204.0
1651516860000,193.0
1651516920000,197.0
1651516980000,203.0
1651517040000,211.0
1651517100000,198.0
1651517160000,211.0
1651517220000,201.0
1651517280000,216.0
1651517340000,193.0
1651517400000,201.0
1651517460000,203.0
1651517520000,208.0
1651517580000,210.0
1651517640000,201.0
1651517700000,215.0
1651517760000,215.0
1651517820000,213.0
1651517880000,219.0
1651517940000,211.0
1651518000000,225.0
1651518060000,225.0
1651518120000,225.0
1651518180000,213.0
1651518240000,197.0
1651518300000,218.0
1651518360000,214.0
1651518420000,216.0
1651518480000,211.0
1651518540000,225.0
1651518600000,220.0
1651518660000,234.0
1651518720000,220.0
1651518780000,212.0
1651518840000,220.0
1651518900000,231.0
1651518960000,228.0
1651519020000,218.0
1651519080000,231.0
1651519140000,208.0
1651519200000,248.0
1651519260000,199.0
1651519320000,242.0
1651519380000,214.0
1651519440000,232.0
1651519500000,197.0
1651519560000,255.0
1651519620000,203.0
1651519680000,253.0
1651519740000,224.0
1651519800000,248.0
1651519860000,219.0
1651519920000,241.0
1651519980000,225.0
1651520040000,231.0
1651520100000,222.0
1651520160000,242.0
1651520220000,222.0
1651520280000,230.0
1651520340000,224.0
1651520400000,250.0
1651520460000,236.0
1651520520000,240.0
1651520580000,224.0
1651520640000,231.0
1651520700000,236.0
1651520760000,222.0
1651520820000,241.0
1651520880000,222.0
1651520940000,238.0
1651521000000,216.0
1651521060000,253.0
1651521120000,221.0
1651521180000,241.0
1651521240000,217.0
1651521300000,223.0
1651521360000,239.0
1651521420000,225.0
1651521480000,233.0
1651521540000,216.0
1651521600000,234.0
1651521660000,234.0
1651521720000,235.0
1651521780000,228.0
1651521840000,253.0
1651521900000,231.0
1651521960000,262.0
1651522020000,223.0
1651522080000,243.0
1651522140000,167.0
1651522200000,208.0
1651522260000,190.0
1651522320000,188.0
1651522380000,261.0
1651522440000,200.0
1651522500000,260.0
1651522560000,220.0
1651522620000,247.0
1651522680000,233.0
1651522740000,231.0
1651522800000,244.0
1651522860000,226.0
1651522920000,247.0
1651522980000,236.0
1651523040000,251.0
1651523100000,233.0
1651523160000,250.0
1651523220000,214.0
1651523280000,254.0
1651523340000,214.0
1651523400000,253.0
1651523460000,217.0
1651523520000,249.0
1651523580000,229.0
1651523640000,247.0
1651523700000,229.0
1651523760000,237.0
1651523820000,242.0
1651523880000,238.0
1651523940000,263.0
1651524000000,234.0
1651524060000,247.0
1651524120000,230.0
1651524180000,245.0
1651524240000,238.0
1651524300000,250.0
1651524360000,237.0
1651524420000,240.0
1651524480000,249.0
1651524540000,242.0
1651524600000,226.0
1651524660000,259.0
1651524720000,232.0
1651524780000,232.0
1651524840000,235.0
1651524900000,223.0
1651524960000,235.0
1651525020000,221.0
1651525080000,236.0
1651525140000,232.0
1651525200000,225.0
1651525260000,225.0
1651525320000,239.0
1651525380000,227.0
1651525440000,251.0
1651525500000,226.0
1651525560000,217.0
1651525620000,236.0
1651525680000,215.0
1651525740000,233.0
1651525800000,214.0
1651525860000,239.0
1651525920000,213.0
1651525980000,241.0
1651526040000,243.0
1651526100000,226.0
1651526160000,237.0
1651526220000,225.0
1651526280000,240.0
1651526340000,223.0
1651526400000,247.0
1651526460000,219.0
1651526520000,236.0
1651526580000,230.0
1651526640000,226.0
1651526700000,248.0
1651526760000,223.0
1651526820000,230.0
1651526880000,223.0
1651526940000,231.0
1651527000000,228.0
1651527060000,228.0
1651527120000,231.0
1651527180000,219.0
1651527240000,229.0
1651527300000,243.0
1651527360000,224.0
1651527420000,225.0
1651527480000,224.0
1651527540000,227.0
1651527600000,245.0
1651527660000,245.0
1651527720000,234.0
1651527780000,218.0
1651527840000,227.0
1651527900000,231.0
1651527960000,229.0
1651528020000,229.0
1651528080000,230.0
1651528140000,219.0
1651528200000,228.0
1651528260000,235.0
1651528320000,231.0
1651528380000,232.0
1651528440000,240.0
1651528500000,231.0
1651528560000,230.0
1651528620000,228.0
1651528680000,234.0
1651528740000,226.0
1651528800000,237.0
1651528860000,237.0
1651528920000,229.0
1651528980000,223.0
1651529040000,237.0
1651529100000,219.0
1651529160000,233.0
1651529220000,218.0
1651529280000,231.0
1651529340000,223.0
1651529400000,250.0
1651529460000,208.0
1651529520000,243.0
1651529580000,211.0
1651529640000,247.0
1651529700000,201.0
1651529760000,242.0
1651529820000,217.0
1651529880000,243.0
1651529940000,212.0
1651530000000,253.0
1651530060000,214.0
1651530120000,247.0
1651530180000,207.0
1651530240000,251.0
1651530300000,223.0
1651530360000,228.0
1651530420000,218.0
1651530480000,232.0
1651530540000,224.0
1651530600000,225.0
1651530660000,229.0
1651530720000,207.0
1651530780000,233.0
1651530840000,221.0
1651530900000,215.0
1651530960000,222.0
1651531020000,234.0
1651531080000,239.0
1651531140000,223.0
1651531200000,228.0
1651531260000,238.0
1651531320000,232.0
1651531380000,221.0
1651531440000,249.0
1651531500000,231.0
1651531560000,241.0
1651531620000,218.0
1651531680000,242.0
1651531740000,228.0
1651531800000,239.0
1651531860000,205.0
1651531920000,242.0
1651531980000,223.0
1651532040000,222.0
1651532100000,218.0
1651532160000,236.0
1651532220000,220.0
1651532280000,226.0
1651532340000,230.0
1651532400000,232.0
1651532460000,232.0
1651532520000,215.0
1651532580000,235.0
1651532640000,231.0
1651532700000,223.0
1651532760000,217.0
1651532820000,236.0
1651532880000,232.0
1651532940000,224.0
1651533000000,226.0
1651533060000,225.0
1651533120000,226.0
1651533180000,244.0
1651533240000,222.0
1651533300000,234.0
1651533360000,242.0
1651533420000,224.0
1651533480000,238.0
1651533540000,216.0
1651533600000,220.0
1651533660000,239.0
1651533720000,212.0
1651533780000,229.0
1651533840000,221.0
1651533900000,241.0
1651533960000,214.0
1651534020000,239.0
1651534080000,227.0
1651534140000,225.0
1651534200000,222.0
1651534260000,213.0
1651534320000,241.0
1651534380000,209.0
1651534440000,255.0
1651534500000,205.0
1651534560000,248.0
1651534620000,208.0
1651534680000,232.0
1651534740000,222.0
1651534800000,244.0
1651534860000,220.0
1651534920000,259.0
1651534980000,215.0
1651535040000,229.0
1651535100000,118.0
1651535160000,89.0
1651535220000,68.0
1651535280000,38.0
1651535340000,61.0
1651535400000,181.0
1651535460000,209.0
1651535520000,253.0
1651535580000,228.0
1651535640000,243.0
1651535700000,231.0
1651535760000,242.0
1651535820000,234.0
1651535880000,255.0
1651535940000,218.0
1651536000000,229.0
1651536060000,229.0
1651536120000,238.0
1651536180000,238.0
1651536240000,225.0
1651536300000,256.0
1651536360000,236.0
1651536420000,241.0
1651536480000,236.0
1651536540000,238.0
1651536600000,233.0
1651536660000,228.0
1651536720000,238.0
1651536780000,210.0
1651536840000,207.0
1651536900000,212.0
1651536960000,216.0
1651537020000,236.0
1651537080000,239.0
1651537140000,243.0
1651537200000,242.0
1651537260000,240.0
1651537320000,253.0
1651537380000,266.0
1651537440000,233.0
1651537500000,258.0
1651537560000,238.0
1651537620000,251.0
1651537680000,230.0
1651537740000,254.0
1651537800000,239.0
1651537860000,254.0
1651537920000,232.0
1651537980000,243.0
1651538040000,242.0
1651538100000,270.0
1651538160000,221.0
1651538220000,258.0
1651538280000,230.0
1651538340000,261.0
1651538400000,246.0
1651538460000,238.0
1651538520000,250.0
1651538580000,247.0
1651538640000,270.0
1651538700000,249.0
1651538760000,258.0
1651538820000,257.0
1651538880000,242.0
1651538940000,250.0
1651539000000,248.0
1651539060000,254.0
1651539120000,248.0
1651539180000,253.0
1651539240000,256.0
1651539300000,256.0
1651539360000,240.0
1651539420000,250.0
1651539480000,237.0
1651539540000,255.0
1651539600000,250.0
1651539660000,250.0
1651539720000,253.0
1651539780000,266.0
1651539840000,234.0
1651539900000,274.0
1651539960000,249.0
1651540020000,273.0
1651540080000,251.0
1651540140000,283.0
1651540200000,250.0
1651540260000,264.0
1651540320000,257.0
1651540380000,265.0
1651540440000,238.0
1651540500000,288.0
1651540560000,224.0
1651540620000,273.0
1651540680000,241.0
1651540740000,279.0
1651540800000,251.0
1651540860000,262.0
1651540920000,256.0
1651540980000,262.0
1651541040000,273.0
1651541100000,247.0
1651541160000,277.0
1651541220000,260.0
1651541280000,259.0
1651541340000,272.0
1651541400000,272.0
1651541460000,259.0
1651541520000,286.0
1651541580000,252.0
1651541640000,279.0
1651541700000,264.0
1651541760000,266.0
1651541820000,268.0
1651541880000,259.0
1651541940000,271.0
1651542000000,264.0
1651542060000,281.0
1651542120000,265.0
1651542180000,281.0
1651542240000,268.0
1651542300000,279.0
1651542360000,252.0
1651542420000,285.0
1651542480000,258.0
1651542540000,294.0
1651542600000,251.0
1651542660000,298.0
1651542720000,259.0
1651542780000,284.0
1651542840000,262.0
1651542900000,282.0
1651542960000,277.0
1651543020000,272.0
1651543080000,262.0
1651543140000,276.0
1651543200000,275.0
1651543260000,275.0
1651543320000,270.0
1651543380000,280.0
1651543440000,279.0
1651543500000,286.0
1651543560000,262.0
1651543620000,304.0
1651543680000,253.0
1651543740000,275.0
1651543800000,281.0
1651543860000,300.0
1651543920000,258.0
1651543980000,288.0
1651544040000,274.0
1651544100000,295.0
1651544160000,271.0
1651544220000,275.0
1651544280000,284.0
1651544340000,285.0
1651544400000,282.0
1651544460000,275.0
1651544520000,296.0
1651544580000,290.0
1651544640000,287.0
1651544700000,298.0
1651544760000,281.0
1651544820000,306.0
1651544880000,263.0
1651544940000,316.0
1651545000000,253.0
1651545060000,308.0
1651545120000,249.0
1651545180000,309.0
1651545240000,259.0
1651545300000,309.0
1651545360000,242.0
1651545420000,308.0
1651545480000,272.0
1651545540000,284.0
1651545600000,268.0
1651545660000,294.0
1651545720000,261.0
1651545780000,299.0
1651545840000,285.0
1651545900000,294.0
1651545960000,274.0
1651546020000,289.0
1651546080000,278.0
1651546140000,301.0
1651546200000,275.0
1651546260000,302.0
1651546320000,284.0
1651546380000,297.0
1651546440000,296.0
1651546500000,293.0
1651546560000,291.0
1651546620000,288.0
1651546680000,288.0
1651546740000,281.0
1651546800000,285.0
1651546860000,285.0
1651546920000,301.0
1651546980000,284.0
1651547040000,304.0
1651547100000,297.0
1651547160000,284.0
1651547220000,305.0
1651547280000,263.0
1651547340000,308.0
1651547400000,272.0
1651547460000,309.0
1651547520000,280.0
1651547580000,303.0
1651547640000,289.0
1651547700000,305.0
1651547760000,281.0
1651547820000,284.0
1651547880000,288.0
1651547940000,291.0
1651548000000,288.0
1651548060000,292.0
1651548120000,291.0
1651548180000,277.0
1651548240000,282.0
1651548300000,283.0
1651548360000,279.0
1651548420000,283.0
1651548480000,282.0
1651548540000,284.0
1651548600000,282.0
1651548660000,294.0
1651548720000,261.0
1651548780000,310.0
1651548840000,263.0
1651548900000,303.0
1651548960000,275.0
1651549020000,283.0
1651549080000,273.0
1651549140000,270.0
1651549200000,286.0
1651549260000,261.0
1651549320000,282.0
1651549380000,276.0
1651549440000,295.0
1651549500000,282.0
1651549560000,272.0
1651549620000,272.0
1651549680000,285.0
1651549740000,287.0
1651549800000,294.0
1651549860000,261.0
1651549920000,303.0
1651549980000,243.0
1651550040000,285.0
1651550100000,273.0
1651550160000,283.0
1651550220000,271.0
1651550280000,273.0
1651550340000,270.0
1651550400000,279.0
1651550460000,279.0
1651550520000,271.0
1651550580000,299.0
1651550640000,259.0
1651550700000,258.0
1651550760000,255.0
1651550820000,270.0
1651550880000,281.0
1651550940000,264.0
1651551000000,255.0
1651551060000,281.0
1651551120000,252.0
1651551180000,284.0
1651551240000,262.0
1651551300000,267.0
1651551360000,267.0
1651551420000,259.0
1651551480000,261.0
1651551540000,256.0
1651551600000,254.0
1651551660000,262.0
1651551720000,257.0
1651551780000,253.0
1651551840000,245.0
1651551900000,262.0
1651551960000,256.0
1651552020000,269.0
1651552080000,248.0
1651552140000,250.0
1651552200000,258.0
1651552260000,232.0
1651552320000,264.0
1651552380000,243.0
1651552440000,248.0
1651552500000,244.0
1651552560000,238.0
1651552620000,257.0
1651552680000,231.0
1651552740000,257.0
1651552800000,229.0
1651552860000,229.0
1651552920000,246.0
1651552980000,246.0
1651553040000,233.0
1651553100000,237.0
1651553160000,224.0
1651553220000,217.0
1651553280000,236.0
1651553340000,214.0
1651553400000,225.0
1651553460000,209.0
1651553520000,237.0
1651553580000,141.0
1651553640000,0.0
1651553700000,0.0
1651553760000,1.0
1651553820000,153.0
1651553880000,202.0
1651553940000,226.0
1651554000000,220.0
1651554060000,220.0
1651554120000,202.0
1651554180000,207.0
1651554240000,200.0
1651554300000,189.0
1651554360000,200.0
1651554420000,199.0
1651554480000,192.0
1651554540000,215.0
1651554600000,178.0
1651554660000,200.0
1651554720000,176.0
1651554780000,211.0
1651554840000,174.0
1651554900000,183.0
1651554960000,181.0
1651555020000,189.0
1651555080000,181.0
1651555140000,172.0
1651555200000,180.0
1651555260000,155.0
1651555320000,170.0
1651555380000,158.0
1651555440000,172.0
1651555500000,168.0
1651555560000,101.0
1651555620000,166.0
1651555680000,163.0
1651555740000,104.0
1651555800000,88.0
1651555860000,90.0
1651555920000,330.0
1651555980000,162.0
1651556040000,132.0
1651556100000,151.0
1651556160000,121.0
1651556220000,156.0
1651556280000,116.0
1651556340000,150.0
1651556400000,96.0
1651556460000,143.0
1651556520000,108.0
1651556580000,142.0
1651556640000,97.0
1651556700000,131.0
1651556760000,93.0
1651556820000,108.0
1651556880000,106.0
1651556940000,99.0
1651557000000,96.0
1651557060000,112.0
1651557120000,78.0
1651557180000,92.0
1651557240000,86.0
1651557300000,83.0
1651557360000,73.0
1651557420000,84.0
1651557480000,75.0
1651557540000,80.0
1651557600000,78.0
1651557660000,78.0
1651557720000,68.0
1651557780000,79.0
1651557840000,74.0
1651557900000,66.0
1651557960000,85.0
1651558020000,70.0
1651558080000,81.0
1651558140000,79.0
1651558200000,76.0
1651558260000,73.0
1651558320000,76.0
1651558380000,78.0
1651558440000,57.0
1651558500000,49.0
1651558560000,13.0
1651558620000,31.0
1651558680000,39.0
1651558740000,72.0
1651558800000,75.0
1651558860000,84.0
1651558920000,73.0
1651558980000,76.0
1651559040000,71.0
1651559100000,87.0
1651559160000,65.0
1651559220000,83.0
1651559280000,70.0
1651559340000,81.0
1651559400000,70.0
1651559460000,86.0
1651559520000,59.0
1651559580000,81.0
1651559640000,73.0
1651559700000,74.0
1651559760000,61.0
1651559820000,89.0
1651559880000,67.0
1651559940000,80.0
1651560000000,61.0
1651560060000,90.0
1651560120000,58.0
1651560180000,83.0
1651560240000,77.0
1651560300000,82.0
1651560360000,67.0
1651560420000,83.0
1651560480000,70.0
1651560540000,87.0
1651560600000,79.0
1651560660000,82.0
1651560720000,76.0
1651560780000,77.0
1651560840000,77.0
1651560900000,81.0
1651560960000,39.0
1651561020000,67.0
1651561080000,66.0
1651561140000,74.0
1651561200000,76.0
1651561260000,76.0
1651561320000,89.0
1651561380000,71.0
1651561440000,78.0
1651561500000,78.0
1651561560000,66.0
1651561620000,76.0
1651561680000,68.0
1651561740000,86.0
1651561800000,63.0
1651561860000,81.0
1651561920000,76.0
1651561980000,80.0
1651562040000,76.0
1651562100000,81.0
1651562160000,78.0
1651562220000,70.0
